pk_woo_id,status,operation_key,operation_description,operation_type,operation_subtype,operation_order,priority_score,duration,duration_unit,confirmed_work,confirmed_work_unit,required_skill_desc,predecessor_operation_key,order_basic_start_date,order_basic_end_date,asset_status,asset_description,asset_criticality,asset_address_street,asset_address_door,asset_address_post_code,asset_address_city,asset_address_region,customer_description,is_corrective,duration_minutes,fk_assigned_technician_id,operation_scheduled_start,operation_scheduled_end
651,To do,Preventive-monthly-3,Electrical and Control Systems Examination,Preventive,monthly,3,3,"30,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",16.0,4/11/2024,8/11/2024,In service,Asset Description 75,Adequate,Rue de la Station,10.0,1190.0,Brussels,Brussels,Customer 47,0,30,12,2024-11-05 16:10,2024-11-05 16:40
652,To do,Preventive-monthly-4,Performance and Load Testing,Preventive,monthly,4,3,"50,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",17.0,4/11/2024,8/11/2024,In service,Asset Description 75,Adequate,Rue de la Station,10.0,1190.0,Brussels,Brussels,Customer 47,0,50,9,2024-11-05 07:00,2024-11-05 07:50
653,To do,Preventive-monthly-5,Documentation and Compliance Verification,Preventive,monthly,5,3,"10,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",18.0,4/11/2024,8/11/2024,In service,Asset Description 75,Adequate,Rue de la Station,10.0,1190.0,Brussels,Brussels,Customer 47,0,10,12,2024-11-05 10:50,2024-11-05 11:00
654,To do,Preventive-monthly-1,Safety Systems Check,Preventive,monthly,1,3,"30,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",,4/11/2024,8/11/2024,In service,Asset Description 76,Bad,Parijsstraat,75.0,3000.0,Leuven,Flanders,Customer 48,0,30,12,2024-11-04 16:30,2024-11-04 17:00
655,To do,Preventive-monthly-2,Structural and Mechanical Inspection,Preventive,monthly,2,3,"30,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",15.0,4/11/2024,8/11/2024,In service,Asset Description 76,Bad,Parijsstraat,75.0,3000.0,Leuven,Flanders,Customer 48,0,30,9,2024-11-04 07:00,2024-11-04 07:30
656,To do,Preventive-monthly-3,Electrical and Control Systems Examination,Preventive,monthly,3,3,"30,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",16.0,4/11/2024,8/11/2024,In service,Asset Description 76,Bad,Parijsstraat,75.0,3000.0,Leuven,Flanders,Customer 48,0,30,9,2024-11-04 07:30,2024-11-04 08:00
657,To do,Preventive-monthly-4,Performance and Load Testing,Preventive,monthly,4,3,"50,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",17.0,4/11/2024,8/11/2024,In service,Asset Description 76,Bad,Parijsstraat,75.0,3000.0,Leuven,Flanders,Customer 48,0,50,9,2024-11-04 08:00,2024-11-04 08:50
658,To do,Preventive-monthly-5,Documentation and Compliance Verification,Preventive,monthly,5,3,"10,0",Minutes,"0,0",Minutes,"Inspector Junior, Inspector Senior",18.0,4/11/2024,8/11/2024,In service,Asset Description 76,Bad,Parijsstraat,75.0,3000.0,Leuven,Flanders,Customer 48,0,10,9,2024-11-04 08:50,2024-11-04 09:00
659,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,30,11,2024-11-12 07:00,2024-11-12 07:30
660,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,60,11,2024-11-12 07:30,2024-11-12 08:30
661,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,5,11,2024-11-12 08:30,2024-11-12 08:35
662,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,5,11,2024-11-12 08:35,2024-11-12 08:40
663,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,5,11,2024-11-12 08:40,2024-11-12 08:45
664,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,5,11,2024-11-12 08:45,2024-11-12 08:50
665,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 77,Good,Frederik de Merodestraat,80.0,2800.0,Mechelen,Flanders,Customer 49,1,10,11,2024-11-12 08:50,2024-11-12 09:00
666,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,30,12,2024-11-11 09:00,2024-11-11 09:30
667,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,60,12,2024-11-11 09:30,2024-11-11 10:30
668,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,5,12,2024-11-11 10:30,2024-11-11 10:35
669,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,5,12,2024-11-11 10:35,2024-11-11 10:40
670,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,5,12,2024-11-11 10:40,2024-11-11 10:45
671,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,5,12,2024-11-11 10:45,2024-11-11 10:50
672,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 78,Adequate,Henegouwenstraat,85.0,9000.0,Ghent,Flanders,Customer 50,1,10,12,2024-11-11 10:50,2024-11-11 11:00
673,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,30,12,2024-11-11 12:00,2024-11-11 12:30
674,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,60,12,2024-11-11 12:30,2024-11-11 13:30
675,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,5,12,2024-11-11 13:30,2024-11-11 13:35
676,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,5,12,2024-11-11 13:35,2024-11-11 13:40
677,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,5,12,2024-11-11 13:40,2024-11-11 13:45
678,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,5,12,2024-11-11 13:45,2024-11-11 13:50
679,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 79,Adequate,Rue Saint-Hubert,84.0,5100.0,Namur,Wallonia,Customer 17,1,10,12,2024-11-11 13:50,2024-11-11 14:00
680,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,30,17,2024-11-07 13:45,2024-11-07 14:15
681,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,60,17,2024-11-07 14:15,2024-11-07 15:15
682,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,5,17,2024-11-07 15:15,2024-11-07 15:20
683,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,5,17,2024-11-07 15:20,2024-11-07 15:25
684,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,5,17,2024-11-07 15:25,2024-11-07 15:30
685,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,5,17,2024-11-07 15:30,2024-11-07 15:35
686,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,10,17,2024-11-07 15:35,2024-11-07 15:45
687,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,30,11,2024-11-12 09:00,2024-11-12 09:30
688,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,60,11,2024-11-12 09:30,2024-11-12 10:30
689,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,11,2024-11-12 10:30,2024-11-12 10:35
690,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,11,2024-11-12 10:35,2024-11-12 10:40
691,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,11,2024-11-12 10:40,2024-11-12 10:45
692,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,11,2024-11-12 10:45,2024-11-12 10:50
693,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,10,11,2024-11-12 10:50,2024-11-12 11:00
694,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,30,12,2024-11-11 14:00,2024-11-11 14:30
695,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,60,12,2024-11-11 14:30,2024-11-11 15:30
696,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,12,2024-11-11 15:30,2024-11-11 15:35
697,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,12,2024-11-11 15:35,2024-11-11 15:40
698,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,12,2024-11-11 15:40,2024-11-11 15:45
699,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,12,2024-11-11 15:45,2024-11-11 15:50
700,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,10,12,2024-11-11 15:50,2024-11-11 16:00
701,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,30,12,2024-11-11 16:00,2024-11-11 16:30
702,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,60,9,2024-11-11 07:00,2024-11-11 08:00
703,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-11 16:30,2024-11-11 16:35
704,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-11 16:35,2024-11-11 16:40
705,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-11 16:40,2024-11-11 16:45
706,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-11 16:45,2024-11-11 16:50
707,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,10,12,2024-11-11 16:50,2024-11-11 17:00
708,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,30,17,2024-11-07 15:45,2024-11-07 16:15
709,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,60,11,2024-11-08 07:00,2024-11-08 08:00
710,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,2,2024-11-08 10:45,2024-11-08 10:50
711,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,2,2024-11-08 10:50,2024-11-08 10:55
712,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,2,2024-11-08 10:55,2024-11-08 11:00
713,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,2,2024-11-08 16:30,2024-11-08 16:35
714,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,10,2,2024-11-08 16:35,2024-11-08 16:45
715,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,30,11,2024-11-12 12:00,2024-11-12 12:30
716,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,60,11,2024-11-12 12:30,2024-11-12 13:30
717,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,11,2024-11-12 13:30,2024-11-12 13:35
718,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,11,2024-11-12 13:35,2024-11-12 13:40
719,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,11,2024-11-12 13:40,2024-11-12 13:45
720,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,11,2024-11-12 13:45,2024-11-12 13:50
721,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,10,11,2024-11-12 13:50,2024-11-12 14:00
722,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,30,9,2024-11-11 08:00,2024-11-11 08:30
723,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,60,9,2024-11-11 08:30,2024-11-11 09:30
724,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,9,2024-11-11 09:30,2024-11-11 09:35
725,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,9,2024-11-11 09:35,2024-11-11 09:40
726,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,9,2024-11-11 09:40,2024-11-11 09:45
727,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,9,2024-11-11 09:45,2024-11-11 09:50
728,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,10,9,2024-11-11 09:50,2024-11-11 10:00
729,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,30,9,2024-11-11 10:00,2024-11-11 10:30
730,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,60,9,2024-11-11 12:00,2024-11-11 13:00
