pk_woo_id,status,operation_key,operation_description,operation_type,operation_subtype,operation_order,priority_score,duration,duration_unit,confirmed_work,confirmed_work_unit,required_skill_desc,predecessor_operation_key,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,fk_assigned_technician_id,asset_status,asset_description,asset_criticality,asset_address_street,asset_address_door,asset_address_post_code,asset_address_city,asset_address_region,customer_description,is_corrective,duration_minutes,asset_lat,asset_lng
685,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,5,,
686,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 80,Bad,Chaussée d'Alsemberg,150.0,6000.0,Charleroi,Wallonia,Customer 29,1,10,,
687,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,30,50.4728793,4.0091774
688,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,60,50.4728793,4.0091774
689,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,50.4728793,4.0091774
690,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,50.4728793,4.0091774
691,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,50.4728793,4.0091774
692,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,5,50.4728793,4.0091774
693,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 81,Good,Rue de la Station,10.0,7000.0,Mons,Wallonia,Customer 55,1,10,50.4728793,4.0091774
694,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,30,50.8269996,4.3432582
695,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,60,50.8269996,4.3432582
696,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,50.8269996,4.3432582
697,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,50.8269996,4.3432582
698,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,50.8269996,4.3432582
699,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,5,50.8269996,4.3432582
700,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 82,Adequate,Avenue du Parc,5.0,1020.0,Brussels,Brussels,Customer 56,1,10,50.8269996,4.3432582
701,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,30,50.8483065,4.3504786
702,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,60,50.8483065,4.3504786
703,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,50.8483065,4.3504786
704,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,50.8483065,4.3504786
705,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,50.8483065,4.3504786
706,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,5,50.8483065,4.3504786
707,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 83,Adequate,Rue de la Bourse,1.0,1000.0,Brussels,Brussels,Customer 57,1,10,50.8483065,4.3504786
708,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,30,50.8969645,4.3443764
709,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,60,50.8969645,4.3443764
710,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,50.8969645,4.3443764
711,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,50.8969645,4.3443764
712,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,50.8969645,4.3443764
713,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,5,50.8969645,4.3443764
714,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 84,Bad,Avenue de l'Atomium,102.0,1020.0,Brussels,Brussels,Customer 58,1,10,50.8969645,4.3443764
715,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,30,50.842167,4.3829501
716,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,60,50.842167,4.3829501
717,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,50.842167,4.3829501
718,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,50.842167,4.3829501
719,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,50.842167,4.3829501
720,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,5,50.842167,4.3829501
721,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 85,Good,Rue de la Loi,175.0,1040.0,Brussels,Brussels,Customer 55,1,10,50.842167,4.3829501
722,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,30,50.8434144,4.3916199
723,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,60,50.8434144,4.3916199
724,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,50.8434144,4.3916199
725,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,50.8434144,4.3916199
726,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,50.8434144,4.3916199
727,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,5,50.8434144,4.3916199
728,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 86,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 56,1,10,50.8434144,4.3916199
729,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,30,50.8425535,4.3712612
730,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,60,50.8425535,4.3712612
731,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,5,50.8425535,4.3712612
732,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,5,50.8425535,4.3712612
733,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,5,50.8425535,4.3712612
734,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,5,50.8425535,4.3712612
735,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 87,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 57,1,10,50.8425535,4.3712612
736,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,30,50.840598,4.3772704
737,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,60,50.840598,4.3772704
738,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,5,50.840598,4.3772704
739,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,5,50.840598,4.3772704
740,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,5,50.840598,4.3772704
741,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,5,50.840598,4.3772704
742,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 88,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 58,1,10,50.840598,4.3772704
743,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,30,50.5858962,5.5994418
744,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,60,50.5858962,5.5994418
745,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,5,50.5858962,5.5994418
746,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,5,50.5858962,5.5994418
747,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,5,50.5858962,5.5994418
748,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,5,50.5858962,5.5994418
749,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 89,Adequate,Avenue du Parc,5.0,4000.0,Liège,Wallonia,Customer 35,1,10,50.5858962,5.5994418
750,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,30,50.4773196,4.8807471
751,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,60,50.4773196,4.8807471
752,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,5,50.4773196,4.8807471
753,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,5,50.4773196,4.8807471
754,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,5,50.4773196,4.8807471
755,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,5,50.4773196,4.8807471
756,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 90,Bad,Rue Saint-Luc,8.0,5004.0,Namur,Wallonia,Customer 36,1,10,50.4773196,4.8807471
757,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,30,,
758,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,60,,
759,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,5,,
760,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,5,,
761,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,5,,
762,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,5,,
763,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,,,,In service,Asset Description 91,Adequate,Chau. de Nivelles ,212.0,6041.0,Charleroi,Wallonia,Customer 29,1,10,,
771,To do,Corrective-Breakdown-1,Secure the Area,Corrective,Breakdown,1,1,"15,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,15,,
772,To do,Corrective-Breakdown-2,Preliminary Inspection,Corrective,Breakdown,2,1,"20,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",1.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,20,,
773,To do,Corrective-Breakdown-3,Diagnostics and Troubleshooting,Corrective,Breakdown,3,1,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",2.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,60,,
774,To do,Corrective-Breakdown-4,Component Repair or Replacement,Corrective,Breakdown,4,1,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",3.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,60,,
775,To do,Corrective-Breakdown-7,Post-Repair Adjustments,Corrective,Breakdown,7,1,"20,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",6.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,20,,
776,To do,Corrective-Breakdown-5,Control System Reset,Corrective,Breakdown,5,1,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",4.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,30,,
777,To do,Corrective-Breakdown-6,Detailed Testing and Validation,Corrective,Breakdown,6,1,"45,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Senior",5.0,,,,,,In service,Asset Description 92,Bad,Rue de la Loi,175.0,7000.0,Mons,Wallonia,Customer 20,1,45,,
