pk_woo_id,status,fk_operation_id,operation_key,operation_description,duration,duration_unit,predecessor_operation_key,fk_required_skill_id,required_skill_desc,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,confirmed_work,confirmed_work_unit,fk_assigned_technician_id,operation_type,operation_subtype,operation_order,fk_asset_id,priority_score
701,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,83.0,1
702,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,83.0,1
703,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,83.0,1
704,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,83.0,1
705,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,83.0,1
706,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,83.0,1
707,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,83.0,1
708,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,84.0,1
709,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,84.0,1
710,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,84.0,1
711,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,84.0,1
712,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,84.0,1
713,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,84.0,1
714,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,84.0,1
715,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,85.0,1
716,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,85.0,1
717,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,85.0,1
718,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,85.0,1
719,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,85.0,1
720,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,85.0,1
721,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,85.0,1
722,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,86.0,1
723,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,86.0,1
724,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,86.0,1
725,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,86.0,1
726,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,86.0,1
727,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,86.0,1
728,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,86.0,1
729,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,87.0,1
730,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,87.0,1
731,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,87.0,1
732,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,87.0,1
733,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,87.0,1
734,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,87.0,1
735,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,87.0,1
736,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,88.0,1
737,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,88.0,1
738,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,88.0,1
739,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,88.0,1
740,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,88.0,1
741,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,88.0,1
742,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,88.0,1
743,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,89.0,1
744,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,89.0,1
745,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,89.0,1
746,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,89.0,1
747,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,89.0,1
748,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,89.0,1
749,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,89.0,1
750,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,90.0,1
751,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,90.0,1
752,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,90.0,1
753,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,90.0,1
754,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,90.0,1
755,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,90.0,1
756,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,90.0,1
757,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,91.0,1
758,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,91.0,1
759,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,91.0,1
760,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,91.0,1
761,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,91.0,1
762,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,91.0,1
763,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,91.0,1
771,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,92.0,5
772,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,92.0,5
773,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,92.0,5
774,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,92.0,5
775,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,92.0,5
776,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,92.0,5
777,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,92.0,5
778,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,92.0,5
779,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,92.0,5
780,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,92.0,5
788,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,93.0,5
789,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,93.0,5
790,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,93.0,5
791,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,93.0,5
792,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,93.0,5
793,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,93.0,5
794,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,93.0,5
795,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,93.0,5
796,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,93.0,5
797,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,93.0,5
798,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,94.0,5
799,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,94.0,5
800,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,94.0,5
801,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,94.0,5
802,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,94.0,5
803,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,94.0,5
804,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,94.0,5
805,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,94.0,5
806,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,94.0,5
807,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,94.0,5
808,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,95.0,5
809,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,95.0,5
810,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,95.0,5
811,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,95.0,5
812,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,95.0,5
813,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,95.0,5
814,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,95.0,5
815,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,95.0,5
816,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,95.0,5
817,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,95.0,5
818,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,96.0,5
819,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,96.0,5
820,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,96.0,5
821,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,96.0,5
822,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,96.0,5
823,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,96.0,5
824,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,96.0,5
825,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,96.0,5
826,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,96.0,5
827,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,96.0,5
828,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,97.0,5
829,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,97.0,5
830,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,97.0,5
831,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,97.0,5
832,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,97.0,5
833,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,97.0,5
834,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,97.0,5
835,To do,20,Corrective-Breakdown-8,System Cleanup and Safety Checks,"15,0",Minutes,7.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,8,97.0,5
836,To do,22,Corrective-Breakdown-10,Restore Service,"15,0",Minutes,21.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,10,97.0,5
837,To do,21,Corrective-Breakdown-9,Documentation and Reporting,"20,0",Minutes,20.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,9,97.0,5
858,To do,1,Corrective-Breakdown-1,Secure the Area,"15,0",Minutes,,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,1,98.0,5
859,To do,2,Corrective-Breakdown-2,Preliminary Inspection,"20,0",Minutes,1.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,2,98.0,5
860,To do,3,Corrective-Breakdown-3,Diagnostics and Troubleshooting,"1,0",Hours,2.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,3,98.0,5
861,To do,4,Corrective-Breakdown-4,Component Repair or Replacement,"1,0",Hours,3.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,4,98.0,5
862,To do,7,Corrective-Breakdown-7,Post-Repair Adjustments,"20,0",Minutes,6.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,7,98.0,5
863,To do,5,Corrective-Breakdown-5,Control System Reset,"30,0",Minutes,4.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,5,98.0,5
864,To do,6,Corrective-Breakdown-6,Detailed Testing and Validation,"45,0",Minutes,5.0,"1,2,4","Electrician, Mecanician, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Breakdown,6,98.0,5
